key,north_weight,east_weight,south_weight,west_weight
"(35.739130,127.000000)",0,0,0,0
"(35.782609,127.000000)",0,0,0,0
"(35.826087,127.000000)",0,0,0,0
"(35.869565,127.000000)",0,0,0,0
"(35.913043,127.000000)",0,0,0,0
"(35.956522,127.000000)",0,0,0,0
"(32.000000,127.051282)",1,0,0,0
"(32.043478,127.051282)",0,1,1,0
"(32.086957,127.051282)",0,0,2,0
"(32.130435,127.051282)",0,0,2,0
"(32.173913,127.051282)",0,0,2,0
"(32.217391,127.051282)",1,0,1,0
"(32.260870,127.051282)",6,0,3,0
"(32.304348,127.051282)",11,3,1,0
"(32.347826,127.051282)",12,5,4,0
"(32.391304,127.051282)",9,2,5,0
"(32.434783,127.051282)",8,1,4,0
"(32.478261,127.051282)",6,0,3,0
"(32.521739,127.051282)",8,0,3,0
"(32.565217,127.051282)",11,2,5,0
"(32.608696,127.051282)",15,1,11,0
"(32.652174,127.051282)",5,3,6,0
"(32.695652,127.051282)",0,5,1,0
"(32.739130,127.051282)",2,5,2,0
"(32.782609,127.051282)",1,1,2,0
"(32.826087,127.051282)",2,0,1,0
"(32.869565,127.051282)",1,0,1,0
"(32.913043,127.051282)",0,0,3,0
"(32.956522,127.051282)",1,0,4,0
"(33.000000,127.051282)",4,0,4,0
"(33.043478,127.051282)",4,0,5,0
"(33.086957,127.051282)",7,0,5,0
"(33.130435,127.051282)",3,0,5,0
"(33.173913,127.051282)",3,2,4,0
"(33.217391,127.051282)",0,0,2,0
"(33.260870,127.051282)",8,1,8,0
"(33.304348,127.051282)",7,0,18,0
"(33.347826,127.051282)",25,7,11,0
"(33.391304,127.051282)",29,14,6,0
"(33.434783,127.051282)",10,14,2,0
"(33.478261,127.051282)",4,1,3,0
"(33.521739,127.051282)",4,0,3,0
"(33.565217,127.051282)",6,3,5,0
"(33.608696,127.051282)",5,0,1,0
"(33.652174,127.051282)",6,1,1,0
"(33.695652,127.051282)",10,8,8,0
"(33.739130,127.051282)",9,6,10,0
"(33.782609,127.051282)",8,5,6,0
"(33.826087,127.051282)",15,3,14,0
"(33.869565,127.051282)",9,2,4,0
"(33.913043,127.051282)",17,2,4,0
"(33.956522,127.051282)",19,8,8,0
"(34.000000,127.051282)",18,6,13,0
"(34.043478,127.051282)",19,2,8,0
"(34.086957,127.051282)",11,1,30,0
"(34.130435,127.051282)",4,1,5,0
"(34.173913,127.051282)",7,4,29,0
"(34.217391,127.051282)",8,1,27,0
"(34.260870,127.051282)",23,19,14,0
"(34.304348,127.051282)",21,9,3,0
"(34.347826,127.051282)",17,7,4,0
"(34.391304,127.051282)",24,18,7,0
"(34.434783,127.051282)",27,14,7,0
"(34.478261,127.051282)",29,0,21,0
"(34.521739,127.051282)",2,0,1,0
"(34.565217,127.051282)",38,0,3,0
"(34.608696,127.051282)",10,38,34,0
"(34.652174,127.051282)",10,6,5,0
"(34.695652,127.051282)",0,0,0,0
"(34.739130,127.051282)",0,0,0,0
"(34.782609,127.051282)",0,0,0,0
"(34.826087,127.051282)",0,0,0,0
"(34.869565,127.051282)",0,0,0,0
"(34.913043,127.051282)",0,0,0,0
"(34.956522,127.051282)",0,0,0,0
"(35.000000,127.051282)",0,0,0,0
"(35.043478,127.051282)",0,0,0,0
"(35.086957,127.051282)",0,0,0,0
"(35.130435,127.051282)",1,0,0,0
"(35.173913,127.051282)",0,0,0,0
"(35.217391,127.051282)",0,0,0,0
"(35.260870,127.051282)",0,0,0,0
"(35.304348,127.051282)",0,0,0,0
"(35.347826,127.051282)",0,0,0,0
"(35.391304,127.051282)",0,0,0,0
"(35.434783,127.051282)",0,0,0,0
"(35.478261,127.051282)",0,0,0,0
"(35.521739,127.051282)",0,0,0,0
"(35.565217,127.051282)",0,0,0,0
"(35.608696,127.051282)",0,0,0,0
"(35.652174,127.051282)",0,0,0,0
"(35.695652,127.051282)",0,0,0,0
"(35.739130,127.051282)",0,0,0,0
"(35.782609,127.051282)",0,0,0,0
"(35.826087,127.051282)",0,0,0,0
"(35.869565,127.051282)",0,0,0,0
"(35.913043,127.051282)",0,0,0,0
"(35.956522,127.051282)",0,0,0,0
"(32.000000,127.102564)",2,0,0,0
"(32.043478,127.102564)",1,0,1,0
"(32.086957,127.102564)",0,0,0,0
"(32.130435,127.102564)",0,0,1,0
"(32.173913,127.102564)",1,0,3,0
"(32.217391,127.102564)",3,0,1,0
"(32.260870,127.102564)",3,0,3,0
"(32.304348,127.102564)",14,1,4,0
"(32.347826,127.102564)",5,1,1,0
"(32.391304,127.102564)",18,5,2,0
"(32.434783,127.102564)",1,0,4,0
"(32.478261,127.102564)",7,0,5,0
"(32.521739,127.102564)",4,1,1,0
"(32.565217,127.102564)",7,1,3,0
"(32.608696,127.102564)",13,2,2,0
"(32.652174,127.102564)",15,0,7,0
"(32.695652,127.102564)",6,4,9,0
"(32.739130,127.102564)",5,5,6,0
"(32.782609,127.102564)",3,2,6,0
"(32.826087,127.102564)",3,0,2,0
"(32.869565,127.102564)",1,0,0,0
"(32.913043,127.102564)",1,0,1,0
"(32.956522,127.102564)",1,0,3,0
"(33.000000,127.102564)",3,0,4,0
"(33.043478,127.102564)",4,0,5,0
"(33.086957,127.102564)",6,0,4,0
"(33.130435,127.102564)",6,1,5,0
"(33.173913,127.102564)",5,2,5,0
"(33.217391,127.102564)",3,0,1,0
"(33.260870,127.102564)",7,1,3,0
"(33.304348,127.102564)",12,4,13,0
"(33.347826,127.102564)",27,11,13,0
"(33.391304,127.102564)",14,17,7,0
"(33.434783,127.102564)",6,9,2,0
"(33.478261,127.102564)",5,1,2,0
"(33.521739,127.102564)",5,1,2,0
"(33.565217,127.102564)",8,3,5,0
"(33.608696,127.102564)",5,1,1,0
"(33.652174,127.102564)",3,2,2,0
"(33.695652,127.102564)",10,3,3,0
"(33.739130,127.102564)",23,3,12,0
"(33.782609,127.102564)",11,2,8,0
"(33.826087,127.102564)",23,2,13,0
"(33.869565,127.102564)",9,6,7,0
"(33.913043,127.102564)",10,2,4,0
"(33.956522,127.102564)",22,3,9,0
"(34.000000,127.102564)",32,1,9,0
"(34.043478,127.102564)",18,12,6,0
"(34.086957,127.102564)",14,0,29,0
"(34.130435,127.102564)",5,0,4,0
"(34.173913,127.102564)",9,1,7,0
"(34.217391,127.102564)",6,2,27,0
"(34.260870,127.102564)",28,4,48,0
"(34.304348,127.102564)",37,8,19,0
"(34.347826,127.102564)",34,21,9,0
"(34.391304,127.102564)",20,22,1,0
"(34.434783,127.102564)",0,0,0,0
"(34.478261,127.102564)",35,5,18,0
"(34.521739,127.102564)",4,21,7,0
"(34.565217,127.102564)",3,0,2,0
"(34.608696,127.102564)",6,1,5,0
"(34.652174,127.102564)",48,6,9,1
"(34.695652,127.102564)",0,0,0,0
"(34.739130,127.102564)",0,0,0,0
"(34.782609,127.102564)",0,0,0,0
"(34.826087,127.102564)",0,0,0,0
"(34.869565,127.102564)",0,0,0,0
"(34.913043,127.102564)",0,0,0,0
"(34.956522,127.102564)",0,0,0,0
"(35.000000,127.102564)",0,0,0,0
"(35.043478,127.102564)",0,0,0,0
"(35.086957,127.102564)",0,0,0,0
"(35.130435,127.102564)",1,0,0,0
"(35.173913,127.102564)",0,0,0,0
"(35.217391,127.102564)",0,0,0,0
"(35.260870,127.102564)",0,0,0,0
"(35.304348,127.102564)",0,0,0,0
"(35.347826,127.102564)",0,0,0,0
"(35.391304,127.102564)",0,0,0,0
"(35.434783,127.102564)",0,0,0,0
"(35.478261,127.102564)",0,0,0,0
"(35.521739,127.102564)",0,0,0,0
"(35.565217,127.102564)",0,0,0,0
"(35.608696,127.102564)",0,0,0,0
"(35.652174,127.102564)",0,0,0,0
"(35.695652,127.102564)",0,0,0,0
"(35.739130,127.102564)",0,0,0,0
"(35.782609,127.102564)",0,0,0,0
"(35.826087,127.102564)",0,0,0,0
"(35.869565,127.102564)",0,0,0,0
"(35.913043,127.102564)",0,0,0,0
"(35.956522,127.102564)",0,0,0,0
"(32.000000,127.153846)",0,0,0,0
"(32.043478,127.153846)",1,0,0,0
"(32.086957,127.153846)",1,0,0,0
"(32.130435,127.153846)",0,0,0,0
"(32.173913,127.153846)",0,0,0,0
"(32.217391,127.153846)",1,0,1,0
"(32.260870,127.153846)",6,0,2,0
"(32.304348,127.153846)",5,3,6,0
"(32.347826,127.153846)",3,3,5,0
"(32.391304,127.153846)",7,4,0,0
"(32.434783,127.153846)",6,0,2,0
"(32.478261,127.153846)",7,0,6,0
"(32.521739,127.153846)",9,0,3,0
"(32.565217,127.153846)",11,1,4,0
"(32.608696,127.153846)",12,1,3,0
"(32.652174,127.153846)",11,6,4,0
"(32.695652,127.153846)",8,10,6,0
"(32.739130,127.153846)",5,2,6,0
"(32.782609,127.153846)",6,4,3,0
"(32.826087,127.153846)",2,0,3,0
"(32.869565,127.153846)",0,0,0,0
"(32.913043,127.153846)",1,0,0,0
"(32.956522,127.153846)",3,0,1,0
"(33.000000,127.153846)",2,0,1,0
"(33.043478,127.153846)",3,0,4,0
"(33.086957,127.153846)",5,0,4,0
"(33.130435,127.153846)",10,1,4,0
"(33.173913,127.153846)",8,1,6,0
"(33.217391,127.153846)",3,0,4,0
"(33.260870,127.153846)",8,2,3,0
"(33.304348,127.153846)",21,8,7,0
"(33.347826,127.153846)",27,11,14,0
"(33.391304,127.153846)",29,17,14,0
"(33.434783,127.153846)",13,7,8,0
"(33.478261,127.153846)",1,1,1,0
"(33.521739,127.153846)",3,1,1,0
"(33.565217,127.153846)",4,1,5,0
"(33.608696,127.153846)",6,2,2,0
"(33.652174,127.153846)",4,2,2,0
"(33.695652,127.153846)",9,1,2,0
"(33.739130,127.153846)",6,1,17,0
"(33.782609,127.153846)",13,1,4,0
"(33.826087,127.153846)",19,1,13,0
"(33.869565,127.153846)",13,2,7,0
"(33.913043,127.153846)",7,1,3,0
"(33.956522,127.153846)",14,2,8,0
"(34.000000,127.153846)",20,1,7,0
"(34.043478,127.153846)",20,1,8,0
"(34.086957,127.153846)",17,0,31,0
"(34.130435,127.153846)",6,1,8,0
"(34.173913,127.153846)",4,1,4,0
"(34.217391,127.153846)",7,3,25,0
"(34.260870,127.153846)",30,4,46,0
"(34.304348,127.153846)",35,5,19,0
"(34.347826,127.153846)",3,5,6,0
"(34.391304,127.153846)",1,0,1,0
"(34.434783,127.153846)",0,0,0,0
"(34.478261,127.153846)",8,5,2,0
"(34.521739,127.153846)",0,0,0,0
"(34.565217,127.153846)",0,0,0,0
"(34.608696,127.153846)",4,0,2,0
"(34.652174,127.153846)",12,1,48,0
"(34.695652,127.153846)",4,6,5,0
"(34.739130,127.153846)",0,0,0,0
"(34.782609,127.153846)",0,0,0,0
"(34.826087,127.153846)",0,0,0,0
"(34.869565,127.153846)",0,0,0,0
"(34.913043,127.153846)",0,0,0,0
"(34.956522,127.153846)",0,0,0,0
"(35.000000,127.153846)",0,0,0,0
"(35.043478,127.153846)",0,0,0,0
"(35.086957,127.153846)",0,0,0,0
"(35.130435,127.153846)",1,0,0,0
"(35.173913,127.153846)",0,0,0,0
"(35.217391,127.153846)",0,0,0,0
"(35.260870,127.153846)",0,0,0,0
"(35.304348,127.153846)",0,0,0,0
"(35.347826,127.153846)",0,0,0,0
"(35.391304,127.153846)",0,0,0,0
"(35.434783,127.153846)",0,0,0,0
"(35.478261,127.153846)",0,0,0,0
"(35.521739,127.153846)",0,0,0,0
"(35.565217,127.153846)",0,0,0,0
"(35.608696,127.153846)",0,0,0,0
"(35.652174,127.153846)",0,0,0,0
"(35.695652,127.153846)",0,0,0,0
"(35.739130,127.153846)",0,0,0,0
"(35.782609,127.153846)",0,0,0,0
"(35.826087,127.153846)",0,0,0,0
"(35.869565,127.153846)",0,0,0,0
"(35.913043,127.153846)",0,0,0,0
"(35.956522,127.153846)",0,0,0,0
"(32.000000,127.205128)",0,0,0,0
"(32.043478,127.205128)",0,0,0,0
"(32.086957,127.205128)",1,0,0,0
"(32.130435,127.205128)",1,0,0,0
"(32.173913,127.205128)",1,0,0,0
"(32.217391,127.205128)",2,0,1,0
"(32.260870,127.205128)",3,0,2,0
"(32.304348,127.205128)",3,2,4,0
"(32.347826,127.205128)",6,2,19,0
"(32.391304,127.205128)",41,3,11,0
"(32.434783,127.205128)",10,6,1,0
"(32.478261,127.205128)",3,3,1,0
"(32.521739,127.205128)",3,0,2,0
"(32.565217,127.205128)",3,1,5,0
"(32.608696,127.205128)",12,3,4,0
"(32.652174,127.205128)",8,10,3,0
"(32.695652,127.205128)",10,6,3,0
"(32.739130,127.205128)",8,0,3,0
"(32.782609,127.205128)",7,4,5,0
"(32.826087,127.205128)",2,0,7,0
"(32.869565,127.205128)",1,0,3,0
"(32.913043,127.205128)",0,0,1,0
"(32.956522,127.205128)",2,0,2,0
"(33.000000,127.205128)",2,1,2,0
"(33.043478,127.205128)",1,1,4,0
"(33.086957,127.205128)",3,1,4,0
"(33.130435,127.205128)",8,2,4,0
"(33.173913,127.205128)",10,1,5,0
"(33.217391,127.205128)",8,4,5,0
"(33.260870,127.205128)",17,7,4,0
"(33.304348,127.205128)",22,9,4,0
"(33.347826,127.205128)",39,18,15,0
"(33.391304,127.205128)",36,26,17,0
"(33.434783,127.205128)",10,13,11,0
"(33.478261,127.205128)",4,1,5,0
"(33.521739,127.205128)",4,1,1,0
"(33.565217,127.205128)",5,1,1,0
"(33.608696,127.205128)",4,1,1,0
"(33.652174,127.205128)",0,1,1,0
"(33.695652,127.205128)",6,0,1,0
"(33.739130,127.205128)",4,0,7,0
"(33.782609,127.205128)",8,1,4,0
"(33.826087,127.205128)",6,3,10,0
"(33.869565,127.205128)",9,1,9,0
"(33.913043,127.205128)",11,3,8,0
"(33.956522,127.205128)",11,3,7,0
"(34.000000,127.205128)",16,4,8,0
"(34.043478,127.205128)",22,1,10,0
"(34.086957,127.205128)",21,3,26,0
"(34.130435,127.205128)",12,7,25,0
"(34.173913,127.205128)",12,7,1,0
"(34.217391,127.205128)",7,1,5,0
"(34.260870,127.205128)",5,1,26,0
"(34.304348,127.205128)",20,0,21,0
"(34.347826,127.205128)",2,1,1,0
"(34.391304,127.205128)",7,5,2,0
"(34.434783,127.205128)",11,6,3,0
"(34.478261,127.205128)",8,16,1,0
"(34.521739,127.205128)",0,0,0,0
"(34.565217,127.205128)",0,0,0,0
"(34.608696,127.205128)",0,0,0,0
"(34.652174,127.205128)",0,0,1,0
"(34.695652,127.205128)",15,2,8,0
"(34.739130,127.205128)",0,2,0,0
"(34.782609,127.205128)",0,0,0,0
"(34.826087,127.205128)",0,0,0,0
"(34.869565,127.205128)",0,0,0,0
"(34.913043,127.205128)",0,0,0,0
"(34.956522,127.205128)",0,0,0,0
"(35.000000,127.205128)",0,0,0,0
"(35.043478,127.205128)",0,0,0,0
"(35.086957,127.205128)",0,0,0,0
"(35.130435,127.205128)",0,1,0,0
"(35.173913,127.205128)",0,0,0,0
"(35.217391,127.205128)",0,0,0,0
"(35.260870,127.205128)",0,0,0,0
"(35.304348,127.205128)",0,0,0,0
"(35.347826,127.205128)",0,0,0,0
"(35.391304,127.205128)",0,0,0,0
"(35.434783,127.205128)",0,0,0,0
"(35.478261,127.205128)",0,0,0,0
"(35.521739,127.205128)",0,0,0,0
"(35.565217,127.205128)",0,0,0,0
"(35.608696,127.205128)",0,0,0,0
"(35.652174,127.205128)",0,0,0,0
"(35.695652,127.205128)",0,0,0,0
"(35.739130,127.205128)",0,0,0,0
"(35.782609,127.205128)",0,0,0,0
"(35.826087,127.205128)",0,0,0,0
"(35.869565,127.205128)",0,0,0,0
"(35.913043,127.205128)",0,0,0,0
"(35.956522,127.205128)",0,0,0,0
"(32.000000,127.256410)",0,0,0,0
"(32.043478,127.256410)",0,0,0,0
"(32.086957,127.256410)",0,0,0,0
"(32.130435,127.256410)",2,0,0,0
"(32.173913,127.256410)",3,0,0,0
"(32.217391,127.256410)",1,0,0,0
"(32.260870,127.256410)",2,0,0,0
"(32.304348,127.256410)",0,0,0,0
"(32.347826,127.256410)",1,0,3,0
"(32.391304,127.256410)",0,0,5,0
"(32.434783,127.256410)",2,1,19,0
"(32.478261,127.256410)",4,2,9,0
"(32.521739,127.256410)",1,0,1,0
"(32.565217,127.256410)",1,1,2,0
"(32.608696,127.256410)",6,2,8,0
"(32.652174,127.256410)",12,5,7,0
"(32.695652,127.256410)",13,3,3,0
"(32.739130,127.256410)",6,0,4,0
"(32.782609,127.256410)",8,2,1,0
"(32.826087,127.256410)",3,0,5,0
"(32.869565,127.256410)",3,0,7,0
"(32.913043,127.256410)",1,1,2,0
"(32.956522,127.256410)",0,1,2,0
"(33.000000,127.256410)",3,1,1,0
"(33.043478,127.256410)",3,1,4,0
"(33.086957,127.256410)",3,1,3,0
"(33.130435,127.256410)",8,6,3,0
"(33.173913,127.256410)",7,6,7,0
"(33.217391,127.256410)",17,6,5,0
"(33.260870,127.256410)",17,3,7,0
"(33.304348,127.256410)",20,7,4,0
"(33.347826,127.256410)",42,17,15,0
"(33.391304,127.256410)",17,14,11,0
"(33.434783,127.256410)",3,2,6,0
"(33.478261,127.256410)",3,1,7,0
"(33.521739,127.256410)",6,1,4,0
"(33.565217,127.256410)",5,2,2,0
"(33.608696,127.256410)",4,2,2,0
"(33.652174,127.256410)",2,1,1,0
"(33.695652,127.256410)",6,0,1,0
"(33.739130,127.256410)",4,1,4,0
"(33.782609,127.256410)",11,3,8,0
"(33.826087,127.256410)",8,2,9,0
"(33.869565,127.256410)",3,1,5,0
"(33.913043,127.256410)",8,1,7,0
"(33.956522,127.256410)",13,7,6,0
"(34.000000,127.256410)",29,56,6,0
"(34.043478,127.256410)",22,17,12,0
"(34.086957,127.256410)",34,10,12,0
"(34.130435,127.256410)",13,6,34,0
"(34.173913,127.256410)",15,4,1,0
"(34.217391,127.256410)",11,3,5,0
"(34.260870,127.256410)",5,0,26,0
"(34.304348,127.256410)",23,0,38,0
"(34.347826,127.256410)",3,0,2,0
"(34.391304,127.256410)",26,12,1,0
"(34.434783,127.256410)",24,18,4,0
"(34.478261,127.256410)",10,11,1,0
"(34.521739,127.256410)",0,0,0,0
"(34.565217,127.256410)",0,0,0,0
"(34.608696,127.256410)",0,0,0,0
"(34.652174,127.256410)",0,0,0,0
"(34.695652,127.256410)",2,0,13,0
"(34.739130,127.256410)",0,0,0,0
"(34.782609,127.256410)",0,0,0,0
"(34.826087,127.256410)",0,0,0,0
"(34.869565,127.256410)",0,0,0,0
"(34.913043,127.256410)",0,0,0,0
"(34.956522,127.256410)",0,0,0,0
"(35.000000,127.256410)",0,0,0,0
"(35.043478,127.256410)",0,0,0,0
"(35.086957,127.256410)",0,1,0,0
"(35.130435,127.256410)",0,1,0,0
"(35.173913,127.256410)",0,0,0,0
"(35.217391,127.256410)",0,0,0,0
"(35.260870,127.256410)",0,0,0,0
"(35.304348,127.256410)",0,0,0,0
"(35.347826,127.256410)",0,0,0,0
"(35.391304,127.256410)",0,0,0,0
"(35.434783,127.256410)",0,0,0,0
"(35.478261,127.256410)",0,0,0,0
"(35.521739,127.256410)",0,0,0,0
"(35.565217,127.256410)",0,0,0,0
"(35.608696,127.256410)",0,0,0,0
"(35.652174,127.256410)",0,0,0,0
"(35.695652,127.256410)",0,0,0,0
"(35.739130,127.256410)",0,0,0,0
"(35.782609,127.256410)",0,0,0,0
"(35.826087,127.256410)",0,0,0,0
"(35.869565,127.256410)",0,0,0,0
"(35.913043,127.256410)",0,0,0,0
"(35.956522,127.256410)",0,0,0,0
"(32.000000,127.307692)",0,0,0,0
"(32.043478,127.307692)",0,0,0,0
"(32.086957,127.307692)",0,0,0,0
"(32.130435,127.307692)",0,0,0,0
"(32.173913,127.307692)",5,0,0,0
"(32.217391,127.307692)",3,0,0,0
"(32.260870,127.307692)",1,0,0,0
"(32.304348,127.307692)",0,0,0,0
"(32.347826,127.307692)",1,0,1,0
"(32.391304,127.307692)",10,1,7,0
"(32.434783,127.307692)",4,1,34,0
"(32.478261,127.307692)",1,0,4,0
"(32.521739,127.307692)",1,2,4,0
"(32.565217,127.307692)",2,2,1,0
"(32.608696,127.307692)",7,4,6,0
"(32.652174,127.307692)",10,3,8,0
"(32.695652,127.307692)",6,3,8,0
"(32.739130,127.307692)",5,0,7,0
"(32.782609,127.307692)",4,2,5,0
"(32.826087,127.307692)",2,1,0,0
"(32.869565,127.307692)",4,1,6,0
"(32.913043,127.307692)",4,3,5,0
"(32.956522,127.307692)",2,2,3,0
"(33.000000,127.307692)",1,3,3,0
"(33.043478,127.307692)",3,3,2,0
"(33.086957,127.307692)",6,3,3,0
"(33.130435,127.307692)",38,8,4,0
"(33.173913,127.307692)",24,10,10,0
"(33.217391,127.307692)",21,4,4,0
"(33.260870,127.307692)",12,4,6,0
"(33.304348,127.307692)",14,5,6,0
"(33.347826,127.307692)",15,12,7,0
"(33.391304,127.307692)",4,2,2,0
"(33.434783,127.307692)",3,2,4,0
"(33.478261,127.307692)",5,2,8,0
"(33.521739,127.307692)",6,2,8,0
"(33.565217,127.307692)",5,2,2,0
"(33.608696,127.307692)",5,2,6,0
"(33.652174,127.307692)",5,1,4,0
"(33.695652,127.307692)",6,3,1,0
"(33.739130,127.307692)",11,1,5,0
"(33.782609,127.307692)",12,6,8,0
"(33.826087,127.307692)",21,2,5,0
"(33.869565,127.307692)",7,1,12,0
"(33.913043,127.307692)",11,1,6,0
"(33.956522,127.307692)",56,18,12,0
"(34.000000,127.307692)",67,32,31,0
"(34.043478,127.307692)",13,8,11,0
"(34.086957,127.307692)",31,0,8,0
"(34.130435,127.307692)",11,1,36,0
"(34.173913,127.307692)",10,5,8,0
"(34.217391,127.307692)",12,3,4,0
"(34.260870,127.307692)",15,3,4,0
"(34.304348,127.307692)",38,9,39,0
"(34.347826,127.307692)",24,12,27,0
"(34.391304,127.307692)",27,13,7,0
"(34.434783,127.307692)",17,9,6,0
"(34.478261,127.307692)",8,8,0,0
"(34.521739,127.307692)",0,0,0,0
"(34.565217,127.307692)",0,0,0,0
"(34.608696,127.307692)",0,0,0,0
"(34.652174,127.307692)",0,0,0,0
"(34.695652,127.307692)",0,0,0,0
"(34.739130,127.307692)",0,0,0,0
"(34.782609,127.307692)",0,0,0,0
"(34.826087,127.307692)",0,0,0,0
"(34.869565,127.307692)",0,0,0,0
"(34.913043,127.307692)",0,0,0,0
"(34.956522,127.307692)",0,0,0,0
"(35.000000,127.307692)",0,1,0,0
"(35.043478,127.307692)",0,1,0,0
"(35.086957,127.307692)",0,1,0,0
"(35.130435,127.307692)",0,0,0,0
"(35.173913,127.307692)",0,0,0,0
"(35.217391,127.307692)",0,0,0,0
"(35.260870,127.307692)",0,0,0,0
"(35.304348,127.307692)",0,0,0,0
"(35.347826,127.307692)",0,0,0,0
"(35.391304,127.307692)",0,0,0,0
"(35.434783,127.307692)",0,0,0,0
"(35.478261,127.307692)",0,0,0,0
"(35.521739,127.307692)",0,0,0,0
"(35.565217,127.307692)",0,0,0,0
"(35.608696,127.307692)",0,0,0,0
"(35.652174,127.307692)",0,0,0,0
"(35.695652,127.307692)",0,0,0,0
"(35.739130,127.307692)",0,0,0,0
"(35.782609,127.307692)",0,0,0,0
"(35.826087,127.307692)",0,0,0,0
"(35.869565,127.307692)",0,0,0,0
"(35.913043,127.307692)",0,0,0,0
"(35.956522,127.307692)",0,0,0,0
"(32.000000,127.358974)",0,0,0,0
"(32.043478,127.358974)",0,0,0,0
"(32.086957,127.358974)",0,0,0,0
"(32.130435,127.358974)",1,0,0,0
"(32.173913,127.358974)",1,0,1,0
"(32.217391,127.358974)",2,0,2,0
"(32.260870,127.358974)",3,0,0,0
"(32.304348,127.358974)",2,0,0,0
"(32.347826,127.358974)",1,0,0,0
"(32.391304,127.358974)",0,0,0,0
"(32.434783,127.358974)",1,1,2,0
"(32.478261,127.358974)",0,1,4,0
"(32.521739,127.358974)",0,0,5,0
"(32.565217,127.358974)",0,0,5,0
"(32.608696,127.358974)",6,7,7,0
"(32.652174,127.358974)",9,7,5,0
"(32.695652,127.358974)",7,0,7,0
"(32.739130,127.358974)",5,5,10,0
"(32.782609,127.358974)",9,5,4,0
"(32.826087,127.358974)",7,2,1,0
"(32.869565,127.358974)",7,3,1,0
"(32.913043,127.358974)",6,3,4,0
"(32.956522,127.358974)",6,1,4,0
"(33.000000,127.358974)",3,1,5,0
"(33.043478,127.358974)",2,0,4,0
"(33.086957,127.358974)",11,6,4,0
"(33.130435,127.358974)",25,5,17,1
"(33.173913,127.358974)",20,6,5,0
"(33.217391,127.358974)",17,5,6,0
"(33.260870,127.358974)",10,5,8,0
"(33.304348,127.358974)",12,6,5,0
"(33.347826,127.358974)",10,4,6,0
"(33.391304,127.358974)",8,0,2,0
"(33.434783,127.358974)",5,1,2,0
"(33.478261,127.358974)",5,2,4,0
"(33.521739,127.358974)",4,1,10,0
"(33.565217,127.358974)",4,1,7,0
"(33.608696,127.358974)",3,0,4,0
"(33.652174,127.358974)",5,1,4,0
"(33.695652,127.358974)",3,0,4,0
"(33.739130,127.358974)",11,3,3,0
"(33.782609,127.358974)",13,3,5,0
"(33.826087,127.358974)",16,3,5,0
"(33.869565,127.358974)",12,5,5,0
"(33.913043,127.358974)",13,8,2,0
"(33.956522,127.358974)",22,12,10,0
"(34.000000,127.358974)",26,7,15,0
"(34.043478,127.358974)",15,8,11,0
"(34.086957,127.358974)",40,0,10,0
"(34.130435,127.358974)",21,0,41,0
"(34.173913,127.358974)",13,4,5,0
"(34.217391,127.358974)",12,2,11,0
"(34.260870,127.358974)",14,7,11,0
"(34.304348,127.358974)",34,11,15,0
"(34.347826,127.358974)",23,1,39,0
"(34.391304,127.358974)",30,17,0,0
"(34.434783,127.358974)",5,2,6,0
"(34.478261,127.358974)",0,0,2,0
"(34.521739,127.358974)",0,0,0,0
"(34.565217,127.358974)",0,0,0,0
"(34.608696,127.358974)",0,0,0,0
"(34.652174,127.358974)",0,0,0,0
"(34.695652,127.358974)",0,0,0,0
"(34.739130,127.358974)",0,0,0,0
"(34.782609,127.358974)",0,0,0,0
"(34.826087,127.358974)",0,0,0,0
"(34.869565,127.358974)",0,0,0,0
"(34.913043,127.358974)",0,1,0,0
"(34.956522,127.358974)",0,1,0,0
"(35.000000,127.358974)",0,1,0,0
"(35.043478,127.358974)",0,0,0,0
"(35.086957,127.358974)",0,0,0,0
"(35.130435,127.358974)",0,0,0,0
"(35.173913,127.358974)",0,0,0,0
"(35.217391,127.358974)",0,0,0,0
"(35.260870,127.358974)",0,0,0,0
"(35.304348,127.358974)",0,0,0,0
"(35.347826,127.358974)",0,0,0,0
"(35.391304,127.358974)",0,0,0,0
"(35.434783,127.358974)",0,0,0,0
"(35.478261,127.358974)",0,0,0,0
"(35.521739,127.358974)",0,0,0,0
"(35.565217,127.358974)",0,0,0,0
"(35.608696,127.358974)",0,0,0,0
"(35.652174,127.358974)",0,0,0,0
"(35.695652,127.358974)",0,0,0,0
"(35.739130,127.358974)",0,0,0,0
"(35.782609,127.358974)",0,0,0,0
"(35.826087,127.358974)",0,0,0,0
"(35.869565,127.358974)",0,0,0,0
"(35.913043,127.358974)",0,0,0,0
"(35.956522,127.358974)",0,0,0,0
"(32.000000,127.410256)",0,0,0,0
"(32.043478,127.410256)",0,0,0,0
"(32.086957,127.410256)",0,0,0,0
"(32.130435,127.410256)",1,0,0,0
"(32.173913,127.410256)",1,0,0,0
"(32.217391,127.410256)",0,0,1,0
"(32.260870,127.410256)",1,0,1,0
"(32.304348,127.410256)",3,0,1,0
"(32.347826,127.410256)",3,0,0,0
"(32.391304,127.410256)",2,0,0,0
"(32.434783,127.410256)",1,0,0,0
"(32.478261,127.410256)",3,0,1,0
"(32.521739,127.410256)",3,0,4,0
"(32.565217,127.410256)",3,3,5,0
"(32.608696,127.410256)",8,7,7,0
