key,north_weight,east_weight,south_weight,west_weight
"(35.304348,125.081672)",3,2,0,0
"(35.347826,125.081672)",2,2,0,0
"(35.391304,125.081672)",1,2,0,0
"(35.434783,125.081672)",1,0,1,0
"(35.478261,125.081672)",1,0,0,0
"(35.521739,125.081672)",0,0,0,0
"(35.565217,125.081672)",0,0,0,0
"(35.608696,125.081672)",0,0,0,0
"(35.652174,125.081672)",0,0,0,0
"(35.695652,125.081672)",0,0,1,0
"(35.739130,125.081672)",0,0,0,0
"(35.782609,125.081672)",2,0,0,0
"(35.826087,125.081672)",2,0,0,0
"(35.869565,125.081672)",2,0,0,0
"(35.913043,125.081672)",0,0,0,0
"(35.956522,125.081672)",1,0,0,0
"(36.000000,125.081672)",0,0,0,0
"(36.043478,125.081672)",0,0,0,0
"(36.086957,125.081672)",0,0,0,0
"(36.130435,125.081672)",0,0,0,0
"(36.173913,125.081672)",0,0,1,0
"(36.217391,125.081672)",0,0,1,0
"(36.260870,125.081672)",1,0,0,0
"(36.304348,125.081672)",1,2,0,0
"(36.347826,125.081672)",2,1,2,0
"(36.391304,125.081672)",0,1,1,0
"(36.434783,125.081672)",0,0,0,0
"(36.478261,125.081672)",0,0,0,0
"(36.521739,125.081672)",0,0,0,0
"(36.565217,125.081672)",1,0,0,0
"(36.608696,125.081672)",2,0,1,0
"(36.652174,125.081672)",0,2,1,0
"(36.695652,125.081672)",1,1,3,0
"(36.739130,125.081672)",0,0,2,0
"(36.782609,125.081672)",0,0,0,0
"(36.826087,125.081672)",0,0,0,0
"(36.869565,125.081672)",1,0,1,0
"(36.913043,125.081672)",1,0,0,0
"(36.956522,125.081672)",0,0,0,0
"(32.000000,125.133180)",5,0,1,0
"(32.043478,125.133180)",9,1,1,0
"(32.086957,125.133180)",6,5,1,0
"(32.130435,125.133180)",4,3,7,0
"(32.173913,125.133180)",8,0,3,0
"(32.217391,125.133180)",2,0,5,0
"(32.260870,125.133180)",2,0,3,0
"(32.304348,125.133180)",1,0,1,0
"(32.347826,125.133180)",2,0,3,0
"(32.391304,125.133180)",1,0,1,0
"(32.434783,125.133180)",1,0,0,0
"(32.478261,125.133180)",1,0,0,0
"(32.521739,125.133180)",1,0,0,0
"(32.565217,125.133180)",0,0,0,0
"(32.608696,125.133180)",1,0,0,0
"(32.652174,125.133180)",1,0,0,0
"(32.695652,125.133180)",4,0,3,0
"(32.739130,125.133180)",5,0,0,0
"(32.782609,125.133180)",2,0,0,0
"(32.826087,125.133180)",0,1,3,0
"(32.869565,125.133180)",1,1,2,0
"(32.913043,125.133180)",2,2,2,0
"(32.956522,125.133180)",2,1,2,0
"(33.000000,125.133180)",1,0,0,0
"(33.043478,125.133180)",2,0,0,0
"(33.086957,125.133180)",2,0,1,0
"(33.130435,125.133180)",1,0,0,0
"(33.173913,125.133180)",10,0,1,0
"(33.217391,125.133180)",2,1,15,0
"(33.260870,125.133180)",2,1,2,0
"(33.304348,125.133180)",7,0,0,0
"(33.347826,125.133180)",3,0,0,0
"(33.391304,125.133180)",2,1,1,0
"(33.434783,125.133180)",3,2,0,0
"(33.478261,125.133180)",3,1,1,0
"(33.521739,125.133180)",2,1,0,0
"(33.565217,125.133180)",1,3,2,0
"(33.608696,125.133180)",1,4,1,0
"(33.652174,125.133180)",1,1,0,0
"(33.695652,125.133180)",0,2,0,0
"(33.739130,125.133180)",2,3,0,0
"(33.782609,125.133180)",0,5,0,1
"(33.826087,125.133180)",1,2,0,0
"(33.869565,125.133180)",3,0,0,0
"(33.913043,125.133180)",1,1,4,0
"(33.956522,125.133180)",3,0,1,0
"(34.000000,125.133180)",6,1,1,0
"(34.043478,125.133180)",11,1,9,0
"(34.086957,125.133180)",3,0,0,0
"(34.130435,125.133180)",4,1,0,0
"(34.173913,125.133180)",5,1,0,0
"(34.217391,125.133180)",5,3,1,0
"(34.260870,125.133180)",5,5,1,0
"(34.304348,125.133180)",5,3,4,0
"(34.347826,125.133180)",5,1,6,0
"(34.391304,125.133180)",5,2,4,0
"(34.434783,125.133180)",2,0,0,0
"(34.478261,125.133180)",1,2,0,0
"(34.521739,125.133180)",1,2,0,0
"(34.565217,125.133180)",0,1,0,0
"(34.608696,125.133180)",2,1,0,0
"(34.652174,125.133180)",6,3,0,0
"(34.695652,125.133180)",2,0,0,0
"(34.739130,125.133180)",3,0,2,0
"(34.782609,125.133180)",5,1,0,0
"(34.826087,125.133180)",7,4,0,0
"(34.869565,125.133180)",6,4,4,0
"(34.913043,125.133180)",3,2,6,0
"(34.956522,125.133180)",0,0,5,0
"(35.000000,125.133180)",0,0,5,0
"(35.043478,125.133180)",3,2,5,0
"(35.086957,125.133180)",4,0,3,0
"(35.130435,125.133180)",5,2,2,0
"(35.173913,125.133180)",3,2,2,0
"(35.217391,125.133180)",2,0,2,0
"(35.260870,125.133180)",3,2,2,0
"(35.304348,125.133180)",4,2,0,0
"(35.347826,125.133180)",4,0,1,0
"(35.391304,125.133180)",3,0,0,0
"(35.434783,125.133180)",3,0,1,0
"(35.478261,125.133180)",1,0,0,0
"(35.521739,125.133180)",1,0,0,0
"(35.565217,125.133180)",1,0,0,0
"(35.608696,125.133180)",1,0,0,0
"(35.652174,125.133180)",2,0,0,0
"(35.695652,125.133180)",1,0,1,0
"(35.739130,125.133180)",1,0,1,0
"(35.782609,125.133180)",1,0,1,0
"(35.826087,125.133180)",0,0,1,0
"(35.869565,125.133180)",1,0,1,0
"(35.913043,125.133180)",0,0,1,0
"(35.956522,125.133180)",1,0,1,0
"(36.000000,125.133180)",0,0,0,0
"(36.043478,125.133180)",0,0,0,0
"(36.086957,125.133180)",0,0,0,0
"(36.130435,125.133180)",0,0,0,0
"(36.173913,125.133180)",0,0,0,0
"(36.217391,125.133180)",0,0,1,0
"(36.260870,125.133180)",0,1,1,0
"(36.304348,125.133180)",0,2,1,0
"(36.347826,125.133180)",2,0,0,0
"(36.391304,125.133180)",1,0,1,0
"(36.434783,125.133180)",1,0,1,0
"(36.478261,125.133180)",0,0,0,0
"(36.521739,125.133180)",0,0,0,0
"(36.565217,125.133180)",0,0,0,0
"(36.608696,125.133180)",2,0,1,0
"(36.652174,125.133180)",2,1,1,0
"(36.695652,125.133180)",1,0,1,0
"(36.739130,125.133180)",1,0,2,0
"(36.782609,125.133180)",0,0,0,0
"(36.826087,125.133180)",0,0,0,0
"(36.869565,125.133180)",1,0,1,0
"(36.913043,125.133180)",0,0,0,0
"(36.956522,125.133180)",0,0,0,0
"(32.000000,125.184688)",10,0,2,0
"(32.043478,125.184688)",17,14,3,0
"(32.086957,125.184688)",10,1,0,0
"(32.130435,125.184688)",5,0,2,0
"(32.173913,125.184688)",6,0,2,0
"(32.217391,125.184688)",7,0,4,0
"(32.260870,125.184688)",4,0,4,0
"(32.304348,125.184688)",3,0,2,0
"(32.347826,125.184688)",1,0,2,0
"(32.391304,125.184688)",2,0,3,0
"(32.434783,125.184688)",2,0,1,0
"(32.478261,125.184688)",1,0,0,0
"(32.521739,125.184688)",2,0,0,0
"(32.565217,125.184688)",2,0,0,0
"(32.608696,125.184688)",1,0,0,0
"(32.652174,125.184688)",0,0,0,0
"(32.695652,125.184688)",1,0,0,0
"(32.739130,125.184688)",3,0,2,0
"(32.782609,125.184688)",5,0,1,0
"(32.826087,125.184688)",3,1,2,0
"(32.869565,125.184688)",2,1,4,0
"(32.913043,125.184688)",3,1,0,0
"(32.956522,125.184688)",0,0,2,0
"(33.000000,125.184688)",0,0,1,0
"(33.043478,125.184688)",1,0,0,0
"(33.086957,125.184688)",1,1,0,0
"(33.130435,125.184688)",0,0,0,0
"(33.173913,125.184688)",9,0,1,0
"(33.217391,125.184688)",4,2,10,0
"(33.260870,125.184688)",4,1,1,0
"(33.304348,125.184688)",5,1,1,0
"(33.347826,125.184688)",1,0,0,0
"(33.391304,125.184688)",5,0,2,0
"(33.434783,125.184688)",3,2,1,0
"(33.478261,125.184688)",1,2,1,0
"(33.521739,125.184688)",1,2,0,0
"(33.565217,125.184688)",0,1,2,0
"(33.608696,125.184688)",2,2,0,0
"(33.652174,125.184688)",1,1,0,0
"(33.695652,125.184688)",0,2,0,0
"(33.739130,125.184688)",3,2,0,0
"(33.782609,125.184688)",2,2,1,0
"(33.826087,125.184688)",1,0,0,0
"(33.869565,125.184688)",1,0,0,0
"(33.913043,125.184688)",2,1,0,0
"(33.956522,125.184688)",5,2,1,0
"(34.000000,125.184688)",1,2,2,0
"(34.043478,125.184688)",9,1,5,0
"(34.086957,125.184688)",6,2,4,0
"(34.130435,125.184688)",6,1,2,0
"(34.173913,125.184688)",8,5,0,0
"(34.217391,125.184688)",7,5,0,0
"(34.260870,125.184688)",5,4,0,0
"(34.304348,125.184688)",3,0,0,0
"(34.347826,125.184688)",4,0,3,0
"(34.391304,125.184688)",4,0,2,0
"(34.434783,125.184688)",1,0,1,0
"(34.478261,125.184688)",1,0,1,0
"(34.521739,125.184688)",2,0,1,0
"(34.565217,125.184688)",1,0,1,0
"(34.608696,125.184688)",0,1,0,0
"(34.652174,125.184688)",4,0,5,0
"(34.695652,125.184688)",1,2,2,0
"(34.739130,125.184688)",3,3,2,0
"(34.782609,125.184688)",7,4,2,0
"(34.826087,125.184688)",8,3,0,0
"(34.869565,125.184688)",4,0,0,0
"(34.913043,125.184688)",2,0,1,0
"(34.956522,125.184688)",1,0,2,0
"(35.000000,125.184688)",0,0,4,0
"(35.043478,125.184688)",1,2,6,0
"(35.086957,125.184688)",0,2,5,0
"(35.130435,125.184688)",2,2,5,0
"(35.173913,125.184688)",3,1,3,0
"(35.217391,125.184688)",7,3,4,0
"(35.260870,125.184688)",4,2,3,0
"(35.304348,125.184688)",5,2,4,0
"(35.347826,125.184688)",4,0,2,0
"(35.391304,125.184688)",3,0,1,0
"(35.434783,125.184688)",4,0,2,0
"(35.478261,125.184688)",2,0,2,0
"(35.521739,125.184688)",2,0,0,0
"(35.565217,125.184688)",0,0,0,0
"(35.608696,125.184688)",0,0,0,0
"(35.652174,125.184688)",0,0,0,0
"(35.695652,125.184688)",1,0,0,0
"(35.739130,125.184688)",1,0,0,0
"(35.782609,125.184688)",0,0,0,0
"(35.826087,125.184688)",0,0,0,0
"(35.869565,125.184688)",0,0,0,0
"(35.913043,125.184688)",0,0,0,0
"(35.956522,125.184688)",1,0,0,0
"(36.000000,125.184688)",1,0,1,0
"(36.043478,125.184688)",1,0,1,0
"(36.086957,125.184688)",0,0,1,0
"(36.130435,125.184688)",0,1,1,0
"(36.173913,125.184688)",0,0,1,0
"(36.217391,125.184688)",0,1,1,0
"(36.260870,125.184688)",0,1,1,0
"(36.304348,125.184688)",0,1,1,0
"(36.347826,125.184688)",0,0,1,0
"(36.391304,125.184688)",0,0,0,0
"(36.434783,125.184688)",1,0,0,0
"(36.478261,125.184688)",1,0,0,0
"(36.521739,125.184688)",1,0,0,0
"(36.565217,125.184688)",0,0,0,0
"(36.608696,125.184688)",1,0,0,0
"(36.652174,125.184688)",2,1,1,0
"(36.695652,125.184688)",0,1,1,0
"(36.739130,125.184688)",1,0,2,0
"(36.782609,125.184688)",0,0,0,0
"(36.826087,125.184688)",0,0,0,0
"(36.869565,125.184688)",0,0,2,0
"(36.913043,125.184688)",0,0,0,0
"(36.956522,125.184688)",0,0,0,0
"(32.000000,125.236196)",13,0,3,0
"(32.043478,125.236196)",26,0,4,0
"(32.086957,125.236196)",9,0,3,0
"(32.130435,125.236196)",3,4,1,0
"(32.173913,125.236196)",9,0,0,0
"(32.217391,125.236196)",2,11,5,0
"(32.260870,125.236196)",4,1,3,0
"(32.304348,125.236196)",4,2,3,0
"(32.347826,125.236196)",3,0,0,0
"(32.391304,125.236196)",1,0,3,0
"(32.434783,125.236196)",2,0,2,0
"(32.478261,125.236196)",0,0,1,0
"(32.521739,125.236196)",0,0,0,0
"(32.565217,125.236196)",1,0,0,0
"(32.608696,125.236196)",1,0,0,0
"(32.652174,125.236196)",0,0,0,0
"(32.695652,125.236196)",1,0,0,0
"(32.739130,125.236196)",1,0,1,0
"(32.782609,125.236196)",4,2,2,0
"(32.826087,125.236196)",5,2,0,0
"(32.869565,125.236196)",3,2,3,0
"(32.913043,125.236196)",2,0,5,0
"(32.956522,125.236196)",0,0,3,0
"(33.000000,125.236196)",1,0,3,0
"(33.043478,125.236196)",1,0,0,0
"(33.086957,125.236196)",2,0,0,0
"(33.130435,125.236196)",2,0,0,0
"(33.173913,125.236196)",5,1,2,0
"(33.217391,125.236196)",9,0,4,0
"(33.260870,125.236196)",5,0,1,0
"(33.304348,125.236196)",3,0,2,0
"(33.347826,125.236196)",1,0,0,0
"(33.391304,125.236196)",3,1,1,0
"(33.434783,125.236196)",1,3,2,0
"(33.478261,125.236196)",2,2,1,0
"(33.521739,125.236196)",1,0,0,0
"(33.565217,125.236196)",2,2,0,0
"(33.608696,125.236196)",1,1,0,0
"(33.652174,125.236196)",0,0,0,0
"(33.695652,125.236196)",0,0,0,0
"(33.739130,125.236196)",3,2,0,0
"(33.782609,125.236196)",3,1,0,0
"(33.826087,125.236196)",0,0,0,0
"(33.869565,125.236196)",1,1,0,0
"(33.913043,125.236196)",2,2,1,0
"(33.956522,125.236196)",5,1,2,0
"(34.000000,125.236196)",4,2,0,0
"(34.043478,125.236196)",9,2,3,0
"(34.086957,125.236196)",6,2,5,0
"(34.130435,125.236196)",7,4,0,0
"(34.173913,125.236196)",7,5,0,0
"(34.217391,125.236196)",3,2,1,0
"(34.260870,125.236196)",4,0,0,0
"(34.304348,125.236196)",4,0,1,0
"(34.347826,125.236196)",4,0,3,0
"(34.391304,125.236196)",7,1,0,0
"(34.434783,125.236196)",1,0,1,0
"(34.478261,125.236196)",1,0,0,0
"(34.521739,125.236196)",1,0,0,0
"(34.565217,125.236196)",1,0,1,0
"(34.608696,125.236196)",1,1,1,0
"(34.652174,125.236196)",5,1,3,0
"(34.695652,125.236196)",6,5,1,0
"(34.739130,125.236196)",5,4,0,0
"(34.782609,125.236196)",2,1,2,0
"(34.826087,125.236196)",0,0,1,0
"(34.869565,125.236196)",2,0,0,0
"(34.913043,125.236196)",3,0,0,0
"(34.956522,125.236196)",3,0,0,0
"(35.000000,125.236196)",2,0,1,0
"(35.043478,125.236196)",4,4,4,0
"(35.086957,125.236196)",1,3,2,0
"(35.130435,125.236196)",2,3,3,0
"(35.173913,125.236196)",2,3,3,0
"(35.217391,125.236196)",5,2,4,0
"(35.260870,125.236196)",5,0,3,0
"(35.304348,125.236196)",7,0,6,0
"(35.347826,125.236196)",3,0,5,0
"(35.391304,125.236196)",3,0,3,0
"(35.434783,125.236196)",2,0,2,0
"(35.478261,125.236196)",2,0,2,0
"(35.521739,125.236196)",4,0,1,0
"(35.565217,125.236196)",3,0,1,0
"(35.608696,125.236196)",1,0,0,0
"(35.652174,125.236196)",0,0,0,0
"(35.695652,125.236196)",0,0,0,0
"(35.739130,125.236196)",1,0,0,0
"(35.782609,125.236196)",1,0,0,0
"(35.826087,125.236196)",0,0,0,0
"(35.869565,125.236196)",0,1,0,0
"(35.913043,125.236196)",0,0,0,0
"(35.956522,125.236196)",0,0,0,0
"(36.000000,125.236196)",0,0,0,0
"(36.043478,125.236196)",1,0,0,0
"(36.086957,125.236196)",1,0,0,0
"(36.130435,125.236196)",0,1,0,0
"(36.173913,125.236196)",0,1,0,0
"(36.217391,125.236196)",0,1,0,0
"(36.260870,125.236196)",0,1,1,0
"(36.304348,125.236196)",0,1,1,0
"(36.347826,125.236196)",0,0,2,0
"(36.391304,125.236196)",0,0,2,0
"(36.434783,125.236196)",0,0,2,0
"(36.478261,125.236196)",0,0,1,0
"(36.521739,125.236196)",1,0,1,0
"(36.565217,125.236196)",1,0,1,0
"(36.608696,125.236196)",2,0,0,0
"(36.652174,125.236196)",4,1,1,0
"(36.695652,125.236196)",1,0,1,0
"(36.739130,125.236196)",1,0,3,0
"(36.782609,125.236196)",0,0,1,0
"(36.826087,125.236196)",0,0,0,0
"(36.869565,125.236196)",0,0,2,0
"(36.913043,125.236196)",0,0,0,0
"(36.956522,125.236196)",0,0,0,0
"(32.000000,125.287705)",33,0,2,0
"(32.043478,125.287705)",11,1,4,0
"(32.086957,125.287705)",6,0,3,0
"(32.130435,125.287705)",5,1,1,0
"(32.173913,125.287705)",6,0,1,0
"(32.217391,125.287705)",3,1,6,0
"(32.260870,125.287705)",1,0,4,0
"(32.304348,125.287705)",1,0,4,0
"(32.347826,125.287705)",4,0,2,0
"(32.391304,125.287705)",1,0,1,0
"(32.434783,125.287705)",2,0,2,0
"(32.478261,125.287705)",0,0,2,0
"(32.521739,125.287705)",0,0,1,0
"(32.565217,125.287705)",1,0,0,0
"(32.608696,125.287705)",2,0,0,0
"(32.652174,125.287705)",2,0,0,0
"(32.695652,125.287705)",2,1,0,0
"(32.739130,125.287705)",1,1,0,0
"(32.782609,125.287705)",1,2,2,0
"(32.826087,125.287705)",4,0,2,0
"(32.869565,125.287705)",5,1,0,0
"(32.913043,125.287705)",2,1,3,0
"(32.956522,125.287705)",1,1,3,0
"(33.000000,125.287705)",2,0,2,0
"(33.043478,125.287705)",1,0,2,0
"(33.086957,125.287705)",3,0,1,0
"(33.130435,125.287705)",2,0,1,0
"(33.173913,125.287705)",8,0,2,0
"(33.217391,125.287705)",6,0,7,0
"(33.260870,125.287705)",2,0,0,0
"(33.304348,125.287705)",0,0,2,0
"(33.347826,125.287705)",2,1,1,0
"(33.391304,125.287705)",3,2,1,0
"(33.434783,125.287705)",0,3,1,0
"(33.478261,125.287705)",1,1,2,0
"(33.521739,125.287705)",4,1,1,0
"(33.565217,125.287705)",5,2,1,0
"(33.608696,125.287705)",1,1,0,0
"(33.652174,125.287705)",0,0,0,0
"(33.695652,125.287705)",0,0,0,0
"(33.739130,125.287705)",1,2,0,0
"(33.782609,125.287705)",2,0,0,0
"(33.826087,125.287705)",0,1,0,0
"(33.869565,125.287705)",1,2,0,0
"(33.913043,125.287705)",3,1,0,0
"(33.956522,125.287705)",5,0,0,0
"(34.000000,125.287705)",2,2,0,0
"(34.043478,125.287705)",5,1,3,0
"(34.086957,125.287705)",9,3,5,0
"(34.130435,125.287705)",12,4,2,0
"(34.173913,125.287705)",4,2,0,0
"(34.217391,125.287705)",1,1,0,0
"(34.260870,125.287705)",0,0,0,0
"(34.304348,125.287705)",4,0,0,0
"(34.347826,125.287705)",6,0,4,0
"(34.391304,125.287705)",12,0,2,0
"(34.434783,125.287705)",5,3,0,0
"(34.478261,125.287705)",6,0,0,0
"(34.521739,125.287705)",2,2,1,0
"(34.565217,125.287705)",2,1,0,0
"(34.608696,125.287705)",6,4,0,0
"(34.652174,125.287705)",9,4,2,0
"(34.695652,125.287705)",6,4,1,0
"(34.739130,125.287705)",1,0,1,0
"(34.782609,125.287705)",1,0,2,0
"(34.826087,125.287705)",0,0,2,0
"(34.869565,125.287705)",0,0,1,0
"(34.913043,125.287705)",1,0,1,0
"(34.956522,125.287705)",3,0,1,0
"(35.000000,125.287705)",3,3,1,0
"(35.043478,125.287705)",7,4,2,0
"(35.086957,125.287705)",5,3,2,0
"(35.130435,125.287705)",4,2,1,0
"(35.173913,125.287705)",3,1,2,0
"(35.217391,125.287705)",4,1,3,0
"(35.260870,125.287705)",4,2,3,0
"(35.304348,125.287705)",6,2,4,0
"(35.347826,125.287705)",4,2,6,0
"(35.391304,125.287705)",4,0,4,0
"(35.434783,125.287705)",2,0,6,0
"(35.478261,125.287705)",2,0,5,0
"(35.521739,125.287705)",1,0,2,0
"(35.565217,125.287705)",2,0,2,0
"(35.608696,125.287705)",4,0,1,0
"(35.652174,125.287705)",3,0,1,0
"(35.695652,125.287705)",2,0,1,0
"(35.739130,125.287705)",0,0,0,0
"(35.782609,125.287705)",1,0,0,0
"(35.826087,125.287705)",1,1,0,0
"(35.869565,125.287705)",0,0,0,0
"(35.913043,125.287705)",0,0,0,0
"(35.956522,125.287705)",0,0,0,0
"(36.000000,125.287705)",0,0,0,0
"(36.043478,125.287705)",1,0,0,0
"(36.086957,125.287705)",1,0,0,0
"(36.130435,125.287705)",0,1,0,0
"(36.173913,125.287705)",0,1,0,0
"(36.217391,125.287705)",0,0,0,0
"(36.260870,125.287705)",0,1,0,0
"(36.304348,125.287705)",0,0,0,0
"(36.347826,125.287705)",0,0,0,0
"(36.391304,125.287705)",0,0,0,0
"(36.434783,125.287705)",0,0,1,0
"(36.478261,125.287705)",0,0,1,0
"(36.521739,125.287705)",0,0,0,0
"(36.565217,125.287705)",0,0,1,0
"(36.608696,125.287705)",0,0,1,0
"(36.652174,125.287705)",2,1,2,0
"(36.695652,125.287705)",2,0,1,0
"(36.739130,125.287705)",1,0,2,0
"(36.782609,125.287705)",0,0,2,0
"(36.826087,125.287705)",0,0,0,0
"(36.869565,125.287705)",0,0,1,0
"(36.913043,125.287705)",0,0,0,0
"(36.956522,125.287705)",0,0,0,0
"(32.000000,125.339213)",25,0,0,0
"(32.043478,125.339213)",21,0,5,0
"(32.086957,125.339213)",8,0,2,0
"(32.130435,125.339213)",9,0,1,0
"(32.173913,125.339213)",4,5,2,0
"(32.217391,125.339213)",0,1,0,0
"(32.260870,125.339213)",0,0,3,0
"(32.304348,125.339213)",0,0,2,0
"(32.347826,125.339213)",3,0,3,0
"(32.391304,125.339213)",4,0,0,0
"(32.434783,125.339213)",4,0,2,0
"(32.478261,125.339213)",2,0,1,0
"(32.521739,125.339213)",1,0,1,0
"(32.565217,125.339213)",1,0,1,0
"(32.608696,125.339213)",0,0,1,0
"(32.652174,125.339213)",1,1,0,0
"(32.695652,125.339213)",2,0,1,0
"(32.739130,125.339213)",0,0,0,0
"(32.782609,125.339213)",3,0,0,0
"(32.826087,125.339213)",5,0,2,0
"(32.869565,125.339213)",7,1,1,0
"(32.913043,125.339213)",5,0,1,0
"(32.956522,125.339213)",4,1,5,0
"(33.000000,125.339213)",2,0,5,0
"(33.043478,125.339213)",1,0,2,0
"(33.086957,125.339213)",1,0,2,0
"(33.130435,125.339213)",3,0,2,0
"(33.173913,125.339213)",7,0,4,0
"(33.217391,125.339213)",2,1,7,0
"(33.260870,125.339213)",1,1,1,0
"(33.304348,125.339213)",1,2,1,0
"(33.347826,125.339213)",5,2,1,0
"(33.391304,125.339213)",2,1,2,0
"(33.434783,125.339213)",0,1,0,0
"(33.478261,125.339213)",2,1,1,0
"(33.521739,125.339213)",2,1,1,0
"(33.565217,125.339213)",3,1,1,0
"(33.608696,125.339213)",2,0,1,0
"(33.652174,125.339213)",1,0,0,0
"(33.695652,125.339213)",0,0,0,0
"(33.739130,125.339213)",2,1,0,0
"(33.782609,125.339213)",1,1,0,0
"(33.826087,125.339213)",1,2,0,0
"(33.869565,125.339213)",2,1,0,0
"(33.913043,125.339213)",4,0,0,0
"(33.956522,125.339213)",4,2,0,0
"(34.000000,125.339213)",2,3,0,0
"(34.043478,125.339213)",2,2,2,0
"(34.086957,125.339213)",14,4,3,0
"(34.130435,125.339213)",13,3,4,0
"(34.173913,125.339213)",1,2,1,0
"(34.217391,125.339213)",0,0,0,0
"(34.260870,125.339213)",1,0,0,0
"(34.304348,125.339213)",3,0,0,0
"(34.347826,125.339213)",3,0,0,0
"(34.391304,125.339213)",6,1,1,0
"(34.434783,125.339213)",5,1,2,0
"(34.478261,125.339213)",2,1,0,0
"(34.521739,125.339213)",6,2,0,0
"(34.565217,125.339213)",7,4,0,0
"(34.608696,125.339213)",8,5,0,0
"(34.652174,125.339213)",5,0,3,0
"(34.695652,125.339213)",3,1,2,0
"(34.739130,125.339213)",0,0,0,0
"(34.782609,125.339213)",1,0,1,0
"(34.826087,125.339213)",1,0,2,0
"(34.869565,125.339213)",2,0,1,0
"(34.913043,125.339213)",2,0,1,0
"(34.956522,125.339213)",3,3,1,0
"(35.000000,125.339213)",1,6,3,0
"(35.043478,125.339213)",3,5,1,0
"(35.086957,125.339213)",2,3,2,0
"(35.130435,125.339213)",3,1,2,0
"(35.173913,125.339213)",4,0,3,0
"(35.217391,125.339213)",2,0,3,0
"(35.260870,125.339213)",1,0,1,0
"(35.304348,125.339213)",0,0,1,0
"(35.347826,125.339213)",2,0,2,0
"(35.391304,125.339213)",4,0,2,0
"(35.434783,125.339213)",3,0,4,0
"(35.478261,125.339213)",5,0,6,0
"(35.521739,125.339213)",3,0,6,0
"(35.565217,125.339213)",2,0,6,0
"(35.608696,125.339213)",2,0,2,0
"(35.652174,125.339213)",2,0,1,0
"(35.695652,125.339213)",4,0,1,0
"(35.739130,125.339213)",3,0,1,0
"(35.782609,125.339213)",1,0,1,0
"(35.826087,125.339213)",1,0,0,0
"(35.869565,125.339213)",1,0,0,0
"(35.913043,125.339213)",0,0,0,0
"(35.956522,125.339213)",0,0,0,0
"(36.000000,125.339213)",0,0,0,0
"(36.043478,125.339213)",1,0,0,0
"(36.086957,125.339213)",2,0,0,0
"(36.130435,125.339213)",1,2,0,0
"(36.173913,125.339213)",1,1,0,0
"(36.217391,125.339213)",1,0,0,0
"(36.260870,125.339213)",1,1,0,0
"(36.304348,125.339213)",0,0,0,0
"(36.347826,125.339213)",0,0,0,0
"(36.391304,125.339213)",0,0,0,0
"(36.434783,125.339213)",0,0,0,0
"(36.478261,125.339213)",0,0,1,0
"(36.521739,125.339213)",1,0,1,0
"(36.565217,125.339213)",0,0,0,0
"(36.608696,125.339213)",0,1,0,0
"(36.652174,125.339213)",1,1,1,0
"(36.695652,125.339213)",2,0,2,0
"(36.739130,125.339213)",2,0,1,0
"(36.782609,125.339213)",1,1,2,0
"(36.826087,125.339213)",0,1,0,0
"(36.869565,125.339213)",2,0,0,0
"(36.913043,125.339213)",1,0,0,0
"(36.956522,125.339213)",0,1,0,0
"(32.000000,125.390721)",12,0,3,0
"(32.043478,125.390721)",37,0,6,0
"(32.086957,125.390721)",22,0,2,0
"(32.130435,125.390721)",1,2,3,0
"(32.173913,125.390721)",3,0,4,0
"(32.217391,125.390721)",0,0,1,0
"(32.260870,125.390721)",0,0,2,0
"(32.304348,125.390721)",1,0,4,0
"(32.347826,125.390721)",4,2,3,0
"(32.391304,125.390721)",4,0,4,0
"(32.434783,125.390721)",1,0,2,0
"(32.478261,125.390721)",3,0,2,0
"(32.521739,125.390721)",2,1,1,0
"(32.565217,125.390721)",0,0,0,0
"(32.608696,125.390721)",1,1,1,0
"(32.652174,125.390721)",5,2,1,0
"(32.695652,125.390721)",6,2,3,0
"(32.739130,125.390721)",5,3,1,0
"(32.782609,125.390721)",7,2,2,0
"(32.826087,125.390721)",8,1,4,0
"(32.869565,125.390721)",8,5,2,0
"(32.913043,125.390721)",9,0,2,0
"(32.956522,125.390721)",7,1,0,0
"(33.000000,125.390721)",2,2,3,0
"(33.043478,125.390721)",3,2,1,0
"(33.086957,125.390721)",5,1,3,0
"(33.130435,125.390721)",4,1,2,0
"(33.173913,125.390721)",5,0,3,0
"(33.217391,125.390721)",2,1,2,0
"(33.260870,125.390721)",2,2,1,0
"(33.304348,125.390721)",1,2,2,0
"(33.347826,125.390721)",1,1,2,0
"(33.391304,125.390721)",1,1,1,0
"(33.434783,125.390721)",0,1,0,0
"(33.478261,125.390721)",1,0,1,0
"(33.521739,125.390721)",0,1,0,0
"(33.565217,125.390721)",1,1,1,0
"(33.608696,125.390721)",2,0,0,0
"(33.652174,125.390721)",1,0,0,0
"(33.695652,125.390721)",1,0,1,0
"(33.739130,125.390721)",3,1,0,0
"(33.782609,125.390721)",2,1,0,0
"(33.826087,125.390721)",1,1,0,0
"(33.869565,125.390721)",0,1,0,0
"(33.913043,125.390721)",3,2,0,0
"(33.956522,125.390721)",2,2,2,0
"(34.000000,125.390721)",2,3,0,0
"(34.043478,125.390721)",6,2,2,0
"(34.086957,125.390721)",15,3,2,0
"(34.130435,125.390721)",6,1,3,0
"(34.173913,125.390721)",1,1,1,0
