key,north_weight,east_weight,south_weight,west_weight
"(35.391304,125.974359)",1,0,1,0
"(35.434783,125.974359)",0,0,1,0
"(35.478261,125.974359)",0,0,1,0
"(35.521739,125.974359)",0,0,1,0
"(35.565217,125.974359)",1,0,1,0
"(35.608696,125.974359)",1,0,2,0
"(35.652174,125.974359)",1,1,1,0
"(35.695652,125.974359)",3,3,0,0
"(35.739130,125.974359)",3,2,2,0
"(35.782609,125.974359)",2,1,2,0
"(35.826087,125.974359)",2,1,1,0
"(35.869565,125.974359)",3,1,1,0
"(35.913043,125.974359)",6,3,3,0
"(35.956522,125.974359)",2,5,2,0
"(32.000000,126.025641)",1,0,2,0
"(32.043478,126.025641)",1,0,2,0
"(32.086957,126.025641)",0,0,3,0
"(32.130435,126.025641)",0,0,2,0
"(32.173913,126.025641)",1,0,4,0
"(32.217391,126.025641)",0,1,5,0
"(32.260870,126.025641)",0,1,2,0
"(32.304348,126.025641)",2,1,2,0
"(32.347826,126.025641)",2,0,3,0
"(32.391304,126.025641)",2,0,1,0
"(32.434783,126.025641)",5,5,1,0
"(32.478261,126.025641)",9,4,0,0
"(32.521739,126.025641)",6,7,1,0
"(32.565217,126.025641)",10,9,5,0
"(32.608696,126.025641)",8,8,5,0
"(32.652174,126.025641)",7,7,1,0
"(32.695652,126.025641)",7,3,6,0
"(32.739130,126.025641)",3,1,3,0
"(32.782609,126.025641)",1,0,0,0
"(32.826087,126.025641)",1,0,0,0
"(32.869565,126.025641)",1,1,2,0
"(32.913043,126.025641)",1,3,0,0
"(32.956522,126.025641)",3,0,0,0
"(33.000000,126.025641)",9,1,0,0
"(33.043478,126.025641)",12,7,3,0
"(33.086957,126.025641)",20,15,8,0
"(33.130435,126.025641)",43,20,16,0
"(33.173913,126.025641)",310,16,9,0
"(33.217391,126.025641)",24,12,14,0
"(33.260870,126.025641)",18,3,4,0
"(33.304348,126.025641)",10,2,8,0
"(33.347826,126.025641)",10,3,7,0
"(33.391304,126.025641)",11,4,4,0
"(33.434783,126.025641)",11,8,5,0
"(33.478261,126.025641)",13,9,4,0
"(33.521739,126.025641)",3,6,3,0
"(33.565217,126.025641)",2,3,5,0
"(33.608696,126.025641)",1,3,1,0
"(33.652174,126.025641)",2,5,0,0
"(33.695652,126.025641)",3,5,4,0
"(33.739130,126.025641)",10,11,5,0
"(33.782609,126.025641)",4,3,5,0
"(33.826087,126.025641)",5,3,3,0
"(33.869565,126.025641)",11,7,0,0
"(33.913043,126.025641)",6,5,2,0
"(33.956522,126.025641)",0,0,2,0
"(34.000000,126.025641)",3,0,1,0
"(34.043478,126.025641)",7,9,4,0
"(34.086957,126.025641)",4,1,11,0
"(34.130435,126.025641)",12,5,1,0
"(34.173913,126.025641)",16,2,2,0
"(34.217391,126.025641)",10,3,6,0
"(34.260870,126.025641)",1,0,0,0
"(34.304348,126.025641)",12,4,3,0
"(34.347826,126.025641)",13,13,1,0
"(34.391304,126.025641)",20,18,3,0
"(34.434783,126.025641)",26,8,11,0
"(34.478261,126.025641)",1,0,2,0
"(34.521739,126.025641)",1,0,0,0
"(34.565217,126.025641)",5,0,0,0
"(34.608696,126.025641)",10,6,2,0
"(34.652174,126.025641)",14,4,8,0
"(34.695652,126.025641)",3,4,7,0
"(34.739130,126.025641)",32,2,29,0
"(34.782609,126.025641)",19,1,16,0
"(34.826087,126.025641)",1,0,1,0
"(34.869565,126.025641)",0,0,0,0
"(34.913043,126.025641)",1,1,1,0
"(34.956522,126.025641)",5,3,1,0
"(35.000000,126.025641)",8,7,1,0
"(35.043478,126.025641)",2,4,1,0
"(35.086957,126.025641)",0,0,0,0
"(35.130435,126.025641)",0,0,0,0
"(35.173913,126.025641)",0,0,0,0
"(35.217391,126.025641)",0,0,0,0
"(35.260870,126.025641)",1,0,1,0
"(35.304348,126.025641)",3,0,3,0
"(35.347826,126.025641)",2,0,3,0
"(35.391304,126.025641)",1,0,0,0
"(35.434783,126.025641)",1,0,0,0
"(35.478261,126.025641)",0,0,0,0
"(35.521739,126.025641)",0,0,0,0
"(35.565217,126.025641)",0,1,0,0
"(35.608696,126.025641)",0,1,1,0
"(35.652174,126.025641)",1,1,2,0
"(35.695652,126.025641)",5,2,2,0
"(35.739130,126.025641)",5,1,1,0
"(35.782609,126.025641)",4,1,3,0
"(35.826087,126.025641)",3,1,2,0
"(35.869565,126.025641)",1,1,2,0
"(35.913043,126.025641)",6,4,4,0
"(35.956522,126.025641)",3,7,2,0
"(32.000000,126.076923)",1,0,0,0
"(32.043478,126.076923)",0,0,1,0
"(32.086957,126.076923)",0,0,3,0
"(32.130435,126.076923)",0,0,3,0
"(32.173913,126.076923)",1,1,3,0
"(32.217391,126.076923)",1,1,3,0
"(32.260870,126.076923)",0,0,4,0
"(32.304348,126.076923)",2,0,2,0
"(32.347826,126.076923)",4,1,4,0
"(32.391304,126.076923)",4,2,2,0
"(32.434783,126.076923)",4,5,1,0
"(32.478261,126.076923)",6,5,1,0
"(32.521739,126.076923)",6,5,0,0
"(32.565217,126.076923)",14,10,3,0
"(32.608696,126.076923)",7,5,6,0
"(32.652174,126.076923)",5,5,2,0
"(32.695652,126.076923)",6,1,1,0
"(32.739130,126.076923)",1,0,3,0
"(32.782609,126.076923)",2,0,2,0
"(32.826087,126.076923)",3,1,0,0
"(32.869565,126.076923)",3,1,0,0
"(32.913043,126.076923)",1,2,0,0
"(32.956522,126.076923)",3,3,0,0
"(33.000000,126.076923)",3,2,1,0
"(33.043478,126.076923)",6,4,2,0
"(33.086957,126.076923)",16,6,9,0
"(33.130435,126.076923)",20,11,21,1
"(33.173913,126.076923)",35,5,4,0
"(33.217391,126.076923)",15,4,1,0
"(33.260870,126.076923)",15,2,4,0
"(33.304348,126.076923)",17,1,7,0
"(33.347826,126.076923)",14,1,7,0
"(33.391304,126.076923)",15,0,4,0
"(33.434783,126.076923)",17,9,4,0
"(33.478261,126.076923)",10,13,3,0
"(33.521739,126.076923)",6,2,4,0
"(33.565217,126.076923)",2,1,4,0
"(33.608696,126.076923)",3,5,1,0
"(33.652174,126.076923)",5,9,0,0
"(33.695652,126.076923)",11,8,4,0
"(33.739130,126.076923)",16,16,5,0
"(33.782609,126.076923)",8,19,6,0
"(33.826087,126.076923)",9,5,2,0
"(33.869565,126.076923)",11,6,1,0
"(33.913043,126.076923)",2,4,0,0
"(33.956522,126.076923)",1,0,1,0
"(34.000000,126.076923)",3,0,1,0
"(34.043478,126.076923)",7,9,4,0
"(34.086957,126.076923)",6,0,10,0
"(34.130435,126.076923)",14,5,1,0
"(34.173913,126.076923)",4,0,2,0
"(34.217391,126.076923)",13,3,12,0
"(34.260870,126.076923)",8,4,8,0
"(34.304348,126.076923)",27,17,12,0
"(34.347826,126.076923)",40,35,13,0
"(34.391304,126.076923)",11,11,1,0
"(34.434783,126.076923)",23,0,17,0
"(34.478261,126.076923)",22,0,19,0
"(34.521739,126.076923)",3,0,4,0
"(34.565217,126.076923)",6,6,0,0
"(34.608696,126.076923)",11,1,8,0
"(34.652174,126.076923)",15,5,7,0
"(34.695652,126.076923)",1,1,1,0
"(34.739130,126.076923)",18,10,0,0
"(34.782609,126.076923)",10,0,12,0
"(34.826087,126.076923)",1,0,1,0
"(34.869565,126.076923)",4,1,1,0
"(34.913043,126.076923)",4,2,2,0
"(34.956522,126.076923)",5,1,1,0
"(35.000000,126.076923)",11,0,2,0
"(35.043478,126.076923)",27,20,2,0
"(35.086957,126.076923)",5,3,3,0
"(35.130435,126.076923)",0,0,0,0
"(35.173913,126.076923)",0,0,0,0
"(35.217391,126.076923)",0,0,0,0
"(35.260870,126.076923)",0,0,0,0
"(35.304348,126.076923)",1,0,1,0
"(35.347826,126.076923)",3,0,5,0
"(35.391304,126.076923)",2,0,4,0
"(35.434783,126.076923)",2,0,2,0
"(35.478261,126.076923)",2,0,0,0
"(35.521739,126.076923)",0,0,0,0
"(35.565217,126.076923)",0,0,0,0
"(35.608696,126.076923)",0,0,0,0
"(35.652174,126.076923)",0,0,0,0
"(35.695652,126.076923)",2,2,1,0
"(35.739130,126.076923)",2,1,1,0
"(35.782609,126.076923)",2,1,2,0
"(35.826087,126.076923)",2,2,1,0
"(35.869565,126.076923)",1,0,1,0
"(35.913043,126.076923)",8,2,3,0
"(35.956522,126.076923)",5,4,2,0
"(32.000000,126.128205)",2,0,0,0
"(32.043478,126.128205)",0,0,0,0
"(32.086957,126.128205)",0,1,1,0
"(32.130435,126.128205)",0,1,2,0
"(32.173913,126.128205)",0,1,4,0
"(32.217391,126.128205)",1,0,3,0
"(32.260870,126.128205)",1,0,3,0
"(32.304348,126.128205)",3,0,3,0
"(32.347826,126.128205)",4,2,3,0
"(32.391304,126.128205)",2,4,4,0
"(32.434783,126.128205)",7,4,1,0
"(32.478261,126.128205)",9,3,2,0
"(32.521739,126.128205)",5,4,3,0
"(32.565217,126.128205)",4,7,5,0
"(32.608696,126.128205)",5,4,3,0
"(32.652174,126.128205)",7,4,2,0
"(32.695652,126.128205)",10,0,1,0
"(32.739130,126.128205)",3,1,2,0
"(32.782609,126.128205)",4,1,4,0
"(32.826087,126.128205)",6,3,0,0
"(32.869565,126.128205)",2,2,2,0
"(32.913043,126.128205)",1,2,0,0
"(32.956522,126.128205)",4,3,1,0
"(33.000000,126.128205)",6,6,0,0
"(33.043478,126.128205)",2,2,2,0
"(33.086957,126.128205)",6,4,3,0
"(33.130435,126.128205)",13,9,2,0
"(33.173913,126.128205)",48,12,9,0
"(33.217391,126.128205)",19,10,0,0
"(33.260870,126.128205)",18,0,2,0
"(33.304348,126.128205)",19,0,6,0
"(33.347826,126.128205)",27,1,8,0
"(33.391304,126.128205)",15,4,5,0
"(33.434783,126.128205)",21,16,4,0
"(33.478261,126.128205)",10,9,10,0
"(33.521739,126.128205)",11,0,5,0
"(33.565217,126.128205)",3,2,3,0
"(33.608696,126.128205)",4,8,1,0
"(33.652174,126.128205)",8,9,1,0
"(33.695652,126.128205)",7,15,3,0
"(33.739130,126.128205)",46,20,7,0
"(33.782609,126.128205)",58,42,23,0
"(33.826087,126.128205)",15,8,2,0
"(33.869565,126.128205)",7,7,0,0
"(33.913043,126.128205)",1,1,0,0
"(33.956522,126.128205)",1,1,1,0
"(34.000000,126.128205)",4,1,2,0
"(34.043478,126.128205)",8,9,5,0
"(34.086957,126.128205)",7,3,7,0
"(34.130435,126.128205)",12,6,1,0
"(34.173913,126.128205)",0,1,0,0
"(34.217391,126.128205)",5,0,4,0
"(34.260870,126.128205)",20,19,2,0
"(34.304348,126.128205)",18,19,4,0
"(34.347826,126.128205)",17,8,23,0
"(34.391304,126.128205)",0,0,0,0
"(34.434783,126.128205)",1,0,0,0
"(34.478261,126.128205)",24,0,15,0
"(34.521739,126.128205)",18,1,15,0
"(34.565217,126.128205)",12,1,11,0
"(34.608696,126.128205)",1,0,1,0
"(34.652174,126.128205)",13,4,6,0
"(34.695652,126.128205)",6,22,4,0
"(34.739130,126.128205)",22,10,0,0
"(34.782609,126.128205)",5,2,2,0
"(34.826087,126.128205)",6,7,1,0
"(34.869565,126.128205)",5,4,0,0
"(34.913043,126.128205)",0,1,1,0
"(34.956522,126.128205)",0,0,1,0
"(35.000000,126.128205)",0,0,0,0
"(35.043478,126.128205)",33,8,27,1
"(35.086957,126.128205)",8,4,28,0
"(35.130435,126.128205)",2,1,1,0
"(35.173913,126.128205)",1,3,1,0
"(35.217391,126.128205)",2,2,0,0
"(35.260870,126.128205)",0,1,1,0
"(35.304348,126.128205)",0,0,0,0
"(35.347826,126.128205)",1,0,1,0
"(35.391304,126.128205)",1,0,1,0
"(35.434783,126.128205)",1,0,4,0
"(35.478261,126.128205)",3,0,4,0
"(35.521739,126.128205)",3,1,3,0
"(35.565217,126.128205)",2,2,1,0
"(35.608696,126.128205)",2,0,3,0
"(35.652174,126.128205)",2,2,0,0
"(35.695652,126.128205)",4,2,1,0
"(35.739130,126.128205)",4,2,1,0
"(35.782609,126.128205)",7,3,0,0
"(35.826087,126.128205)",3,2,4,0
"(35.869565,126.128205)",4,2,1,0
"(35.913043,126.128205)",11,1,4,0
"(35.956522,126.128205)",5,2,2,0
"(32.000000,126.179487)",3,0,0,0
"(32.043478,126.179487)",1,1,0,0
"(32.086957,126.179487)",1,1,0,0
"(32.130435,126.179487)",0,0,1,0
"(32.173913,126.179487)",1,0,1,0
"(32.217391,126.179487)",0,0,3,0
"(32.260870,126.179487)",0,0,4,0
"(32.304348,126.179487)",1,1,3,0
"(32.347826,126.179487)",4,1,2,0
"(32.391304,126.179487)",6,1,3,0
"(32.434783,126.179487)",7,0,4,0
"(32.478261,126.179487)",4,0,1,0
"(32.521739,126.179487)",4,1,1,0
"(32.565217,126.179487)",5,5,2,0
"(32.608696,126.179487)",5,5,4,0
"(32.652174,126.179487)",6,2,3,0
"(32.695652,126.179487)",5,1,1,0
"(32.739130,126.179487)",5,0,2,0
"(32.782609,126.179487)",5,1,2,0
"(32.826087,126.179487)",5,0,1,0
"(32.869565,126.179487)",4,2,0,0
"(32.913043,126.179487)",3,0,0,0
"(32.956522,126.179487)",4,4,2,0
"(33.000000,126.179487)",15,4,2,0
"(33.043478,126.179487)",4,4,2,0
"(33.086957,126.179487)",18,14,1,0
"(33.130435,126.179487)",24,7,15,0
"(33.173913,126.179487)",62,7,20,0
"(33.217391,126.179487)",15,1,1,0
"(33.260870,126.179487)",0,0,0,0
"(33.304348,126.179487)",0,0,0,0
"(33.347826,126.179487)",19,0,7,0
"(33.391304,126.179487)",39,21,9,0
"(33.434783,126.179487)",27,13,0,0
"(33.478261,126.179487)",15,0,6,0
"(33.521739,126.179487)",8,1,7,0
"(33.565217,126.179487)",9,5,4,0
"(33.608696,126.179487)",12,16,3,0
"(33.652174,126.179487)",10,9,6,0
"(33.695652,126.179487)",24,18,2,0
"(33.739130,126.179487)",71,26,13,0
"(33.782609,126.179487)",69,34,33,0
"(33.826087,126.179487)",19,7,2,0
"(33.869565,126.179487)",10,3,0,0
"(33.913043,126.179487)",5,2,0,0
"(33.956522,126.179487)",4,2,0,0
"(34.000000,126.179487)",5,3,1,0
"(34.043478,126.179487)",8,9,9,0
"(34.086957,126.179487)",17,4,3,0
"(34.130435,126.179487)",17,7,0,0
"(34.173913,126.179487)",6,4,0,0
"(34.217391,126.179487)",10,8,1,0
"(34.260870,126.179487)",23,16,1,0
"(34.304348,126.179487)",14,12,2,0
"(34.347826,126.179487)",1,4,2,0
"(34.391304,126.179487)",0,0,0,0
"(34.434783,126.179487)",0,0,0,0
"(34.478261,126.179487)",7,3,5,0
"(34.521739,126.179487)",65,2,8,0
"(34.565217,126.179487)",27,1,19,0
"(34.608696,126.179487)",21,1,20,0
"(34.652174,126.179487)",5,1,14,0
"(34.695652,126.179487)",9,9,9,0
"(34.739130,126.179487)",24,3,14,0
"(34.782609,126.179487)",6,10,0,0
"(34.826087,126.179487)",14,9,4,0
"(34.869565,126.179487)",7,5,0,0
"(34.913043,126.179487)",3,0,5,0
"(34.956522,126.179487)",9,2,2,0
"(35.000000,126.179487)",16,7,0,0
"(35.043478,126.179487)",3,9,8,0
"(35.086957,126.179487)",2,0,3,0
"(35.130435,126.179487)",6,5,0,0
"(35.173913,126.179487)",6,5,1,0
"(35.217391,126.179487)",3,2,1,0
"(35.260870,126.179487)",0,0,1,0
"(35.304348,126.179487)",0,0,1,0
"(35.347826,126.179487)",1,1,1,0
"(35.391304,126.179487)",0,0,1,0
"(35.434783,126.179487)",0,1,0,0
"(35.478261,126.179487)",0,0,1,0
"(35.521739,126.179487)",2,0,2,0
"(35.565217,126.179487)",2,0,2,0
"(35.608696,126.179487)",0,0,3,0
"(35.652174,126.179487)",0,0,2,0
"(35.695652,126.179487)",0,0,1,0
"(35.739130,126.179487)",0,0,1,0
"(35.782609,126.179487)",1,0,2,0
"(35.826087,126.179487)",1,0,0,0
"(35.869565,126.179487)",1,0,1,0
"(35.913043,126.179487)",7,2,2,0
"(35.956522,126.179487)",1,1,0,0
"(32.000000,126.230769)",1,0,0,0
"(32.043478,126.230769)",1,1,1,0
"(32.086957,126.230769)",1,0,0,0
"(32.130435,126.230769)",1,0,1,0
"(32.173913,126.230769)",1,0,2,0
"(32.217391,126.230769)",1,0,1,0
"(32.260870,126.230769)",2,0,5,0
"(32.304348,126.230769)",1,0,5,0
"(32.347826,126.230769)",1,0,3,0
"(32.391304,126.230769)",3,0,3,0
"(32.434783,126.230769)",2,0,4,0
"(32.478261,126.230769)",2,0,4,0
"(32.521739,126.230769)",4,1,1,0
"(32.565217,126.230769)",7,0,6,0
"(32.608696,126.230769)",5,3,3,0
"(32.652174,126.230769)",3,0,3,0
"(32.695652,126.230769)",1,0,2,0
"(32.739130,126.230769)",2,0,1,0
"(32.782609,126.230769)",6,0,2,0
"(32.826087,126.230769)",7,0,2,0
"(32.869565,126.230769)",6,3,0,0
"(32.913043,126.230769)",3,1,0,0
"(32.956522,126.230769)",12,4,1,0
"(33.000000,126.230769)",16,12,6,0
"(33.043478,126.230769)",17,8,4,0
"(33.086957,126.230769)",32,12,2,0
"(33.130435,126.230769)",23,12,8,0
"(33.173913,126.230769)",92,6,29,0
"(33.217391,126.230769)",2,0,0,0
"(33.260870,126.230769)",0,0,0,0
"(33.304348,126.230769)",0,0,0,0
"(33.347826,126.230769)",0,0,0,0
"(33.391304,126.230769)",29,0,11,0
"(33.434783,126.230769)",19,4,6,0
"(33.478261,126.230769)",25,6,4,0
"(33.521739,126.230769)",17,6,6,0
"(33.565217,126.230769)",19,9,9,0
"(33.608696,126.230769)",22,20,4,0
"(33.652174,126.230769)",13,21,3,0
"(33.695652,126.230769)",42,28,3,0
"(33.739130,126.230769)",40,21,5,0
"(33.782609,126.230769)",13,9,0,0
"(33.826087,126.230769)",11,6,2,0
"(33.869565,126.230769)",7,4,2,0
"(33.913043,126.230769)",4,1,1,0
"(33.956522,126.230769)",1,1,0,0
"(34.000000,126.230769)",2,2,0,0
"(34.043478,126.230769)",7,10,8,0
"(34.086957,126.230769)",16,7,2,0
"(34.130435,126.230769)",18,7,0,0
"(34.173913,126.230769)",6,5,0,0
"(34.217391,126.230769)",4,5,0,0
"(34.260870,126.230769)",14,12,1,0
"(34.304348,126.230769)",26,2,7,0
"(34.347826,126.230769)",17,7,18,0
"(34.391304,126.230769)",0,0,0,0
"(34.434783,126.230769)",0,0,0,0
"(34.478261,126.230769)",0,0,0,0
"(34.521739,126.230769)",0,0,0,0
"(34.565217,126.230769)",16,11,1,0
"(34.608696,126.230769)",40,9,9,0
"(34.652174,126.230769)",47,4,20,0
"(34.695652,126.230769)",42,4,31,0
"(34.739130,126.230769)",74,17,48,0
"(34.782609,126.230769)",11,9,7,0
"(34.826087,126.230769)",3,1,0,0
"(34.869565,126.230769)",0,0,0,0
"(34.913043,126.230769)",4,0,0,0
"(34.956522,126.230769)",4,2,3,0
"(35.000000,126.230769)",0,0,1,0
"(35.043478,126.230769)",0,0,0,0
"(35.086957,126.230769)",0,0,0,0
"(35.130435,126.230769)",6,0,5,0
"(35.173913,126.230769)",0,0,0,0
"(35.217391,126.230769)",1,0,0,0
"(35.260870,126.230769)",1,0,0,0
"(35.304348,126.230769)",1,0,0,0
"(35.347826,126.230769)",2,0,1,0
"(35.391304,126.230769)",0,0,0,0
"(35.434783,126.230769)",0,0,0,0
"(35.478261,126.230769)",0,0,0,0
"(35.521739,126.230769)",0,0,0,0
"(35.565217,126.230769)",1,0,0,0
"(35.608696,126.230769)",2,0,1,0
"(35.652174,126.230769)",0,0,2,0
"(35.695652,126.230769)",0,0,3,0
"(35.739130,126.230769)",0,0,2,0
"(35.782609,126.230769)",0,0,4,0
"(35.826087,126.230769)",6,1,3,0
"(35.869565,126.230769)",0,1,3,0
"(35.913043,126.230769)",6,2,5,0
"(35.956522,126.230769)",1,1,1,0
"(32.000000,126.282051)",1,0,0,0
"(32.043478,126.282051)",1,0,1,0
"(32.086957,126.282051)",1,0,1,0
"(32.130435,126.282051)",2,0,0,0
"(32.173913,126.282051)",4,0,2,0
"(32.217391,126.282051)",1,0,2,0
"(32.260870,126.282051)",0,0,2,0
"(32.304348,126.282051)",0,0,5,0
"(32.347826,126.282051)",1,0,3,0
"(32.391304,126.282051)",3,0,2,0
"(32.434783,126.282051)",1,0,3,0
"(32.478261,126.282051)",1,0,6,0
"(32.521739,126.282051)",3,0,5,0
"(32.565217,126.282051)",6,0,1,0
"(32.608696,126.282051)",4,1,2,0
"(32.652174,126.282051)",0,0,2,0
"(32.695652,126.282051)",0,0,3,0
"(32.739130,126.282051)",1,0,1,0
"(32.782609,126.282051)",3,0,1,0
"(32.826087,126.282051)",5,0,2,0
"(32.869565,126.282051)",9,1,2,0
"(32.913043,126.282051)",11,2,1,0
"(32.956522,126.282051)",9,2,3,0
"(33.000000,126.282051)",8,2,7,0
"(33.043478,126.282051)",9,1,1,0
"(33.086957,126.282051)",12,1,10,0
"(33.130435,126.282051)",26,1,9,0
"(33.173913,126.282051)",23,5,17,0
"(33.217391,126.282051)",11,5,11,0
"(33.260870,126.282051)",0,0,0,0
"(33.304348,126.282051)",0,0,0,0
"(33.347826,126.282051)",0,0,0,0
"(33.391304,126.282051)",0,0,0,0
"(33.434783,126.282051)",13,1,3,0
"(33.478261,126.282051)",27,5,8,0
"(33.521739,126.282051)",15,7,1,0
"(33.565217,126.282051)",23,11,9,0
"(33.608696,126.282051)",25,16,15,0
"(33.652174,126.282051)",30,82,9,0
"(33.695652,126.282051)",47,23,17,0
"(33.739130,126.282051)",23,15,9,0
"(33.782609,126.282051)",11,8,1,0
"(33.826087,126.282051)",18,7,2,0
"(33.869565,126.282051)",13,8,3,0
"(33.913043,126.282051)",16,11,3,0
"(33.956522,126.282051)",4,4,4,0
"(34.000000,126.282051)",3,2,1,0
"(34.043478,126.282051)",7,12,9,0
"(34.086957,126.282051)",28,8,3,0
"(34.130435,126.282051)",17,5,0,0
"(34.173913,126.282051)",8,15,0,0
"(34.217391,126.282051)",10,32,6,0
"(34.260870,126.282051)",38,25,15,0
"(34.304348,126.282051)",30,47,13,0
"(34.347826,126.282051)",37,25,19,0
"(34.391304,126.282051)",0,15,5,0
"(34.434783,126.282051)",0,0,0,0
"(34.478261,126.282051)",0,0,0,0
"(34.521739,126.282051)",12,11,0,0
"(34.565217,126.282051)",13,13,0,0
"(34.608696,126.282051)",1,0,0,0
"(34.652174,126.282051)",0,0,0,0
"(34.695652,126.282051)",0,1,0,0
"(34.739130,126.282051)",84,30,39,0
"(34.782609,126.282051)",26,11,15,0
"(34.826087,126.282051)",1,0,0,0
"(34.869565,126.282051)",0,0,0,0
"(34.913043,126.282051)",0,0,0,0
"(34.956522,126.282051)",4,0,0,0
"(35.000000,126.282051)",0,2,2,0
"(35.043478,126.282051)",0,0,0,0
"(35.086957,126.282051)",0,0,0,0
"(35.130435,126.282051)",6,2,2,0
"(35.173913,126.282051)",0,0,0,0
"(35.217391,126.282051)",0,0,0,0
"(35.260870,126.282051)",0,0,0,0
"(35.304348,126.282051)",0,0,0,0
"(35.347826,126.282051)",2,0,1,0
"(35.391304,126.282051)",1,0,0,0
"(35.434783,126.282051)",0,1,0,0
"(35.478261,126.282051)",2,1,1,0
"(35.521739,126.282051)",4,0,2,0
"(35.565217,126.282051)",4,2,2,0
"(35.608696,126.282051)",3,5,0,0
"(35.652174,126.282051)",0,0,0,0
"(35.695652,126.282051)",0,0,1,0
"(35.739130,126.282051)",0,0,1,0
"(35.782609,126.282051)",0,0,1,0
"(35.826087,126.282051)",8,2,4,0
"(35.869565,126.282051)",1,1,8,0
"(35.913043,126.282051)",5,2,4,0
"(35.956522,126.282051)",2,1,3,0
"(32.000000,126.333333)",1,0,0,0
"(32.043478,126.333333)",2,0,0,0
"(32.086957,126.333333)",2,0,1,0
"(32.130435,126.333333)",2,0,1,0
"(32.173913,126.333333)",2,0,1,0
"(32.217391,126.333333)",2,0,2,0
"(32.260870,126.333333)",0,0,1,0
"(32.304348,126.333333)",0,0,3,0
"(32.347826,126.333333)",1,0,6,0
"(32.391304,126.333333)",1,0,5,0
"(32.434783,126.333333)",1,0,1,0
"(32.478261,126.333333)",3,0,3,0
"(32.521739,126.333333)",6,0,6,0
"(32.565217,126.333333)",3,1,4,0
"(32.608696,126.333333)",2,0,2,0
"(32.652174,126.333333)",1,0,2,0
"(32.695652,126.333333)",0,0,2,0
"(32.739130,126.333333)",1,0,2,0
"(32.782609,126.333333)",5,0,2,0
"(32.826087,126.333333)",6,1,4,0
"(32.869565,126.333333)",8,2,5,0
"(32.913043,126.333333)",13,4,3,0
"(32.956522,126.333333)",6,2,2,0
"(33.000000,126.333333)",5,0,0,0
"(33.043478,126.333333)",5,0,0,0
"(33.086957,126.333333)",1,0,1,0
"(33.130435,126.333333)",8,0,1,0
"(33.173913,126.333333)",8,3,4,0
"(33.217391,126.333333)",7,5,5,0
"(33.260870,126.333333)",0,0,0,0
"(33.304348,126.333333)",0,0,0,0
"(33.347826,126.333333)",0,0,0,0
"(33.391304,126.333333)",0,0,0,0
"(33.434783,126.333333)",5,0,8,0
"(33.478261,126.333333)",26,4,12,0
"(33.521739,126.333333)",37,8,7,0
"(33.565217,126.333333)",33,17,9,0
"(33.608696,126.333333)",16,7,19,0
"(33.652174,126.333333)",34,135,12,0
"(33.695652,126.333333)",40,26,10,0
"(33.739130,126.333333)",26,15,12,0
"(33.782609,126.333333)",10,5,9,0
"(33.826087,126.333333)",10,7,10,0
"(33.869565,126.333333)",12,7,2,0
"(33.913043,126.333333)",16,5,6,0
"(33.956522,126.333333)",10,3,4,0
"(34.000000,126.333333)",12,3,2,0
"(34.043478,126.333333)",11,17,11,0
"(34.086957,126.333333)",32,9,6,0
"(34.130435,126.333333)",6,6,2,0
"(34.173913,126.333333)",16,1,3,0
"(34.217391,126.333333)",45,13,8,0
"(34.260870,126.333333)",36,10,13,0
"(34.304348,126.333333)",46,6,2,0
"(34.347826,126.333333)",31,13,11,0
"(34.391304,126.333333)",6,17,9,0
"(34.434783,126.333333)",2,4,3,0
"(34.478261,126.333333)",14,15,0,0
"(34.521739,126.333333)",12,18,0,0
"(34.565217,126.333333)",1,1,0,0
"(34.608696,126.333333)",0,0,0,0
"(34.652174,126.333333)",0,0,0,0
"(34.695652,126.333333)",11,1,0,0
"(34.739130,126.333333)",142,512,48,0
"(34.782609,126.333333)",61,58,168,0
"(34.826087,126.333333)",1,2,4,0
"(34.869565,126.333333)",1,0,0,0
"(34.913043,126.333333)",1,0,0,0
"(34.956522,126.333333)",1,0,0,0
"(35.000000,126.333333)",2,0,0,0
"(35.043478,126.333333)",0,0,0,0
"(35.086957,126.333333)",0,0,0,0
"(35.130435,126.333333)",2,0,3,0
"(35.173913,126.333333)",0,0,0,0
"(35.217391,126.333333)",0,0,0,0
"(35.260870,126.333333)",0,0,0,0
"(35.304348,126.333333)",0,0,0,0
"(35.347826,126.333333)",1,1,0,0
"(35.391304,126.333333)",0,0,0,0
"(35.434783,126.333333)",2,0,0,0
"(35.478261,126.333333)",3,0,1,0
"(35.521739,126.333333)",1,0,1,0
"(35.565217,126.333333)",1,0,2,0
"(35.608696,126.333333)",6,2,3,0
"(35.652174,126.333333)",0,0,0,0
"(35.695652,126.333333)",0,0,0,0
"(35.739130,126.333333)",0,0,1,0
"(35.782609,126.333333)",0,1,1,0
"(35.826087,126.333333)",0,4,1,0
"(35.869565,126.333333)",0,0,4,0
"(35.913043,126.333333)",7,2,3,0
"(35.956522,126.333333)",4,0,4,0
"(32.000000,126.384615)",1,0,1,0
"(32.043478,126.384615)",2,0,2,0
"(32.086957,126.384615)",0,0,0,0
"(32.130435,126.384615)",1,0,1,0
"(32.173913,126.384615)",2,0,1,0
"(32.217391,126.384615)",2,0,1,0
"(32.260870,126.384615)",2,0,2,0
